Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
Norway,NOR,Secure Internet servers (per 1 million people),IT.NET.SECR.P6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1557.293426,2333.89756,3000.055992,3211.261938,3571.378517,4093.96973,7003.508823,14572.57273,20876.73794,
Nepal,NPL,Secure Internet servers (per 1 million people),IT.NET.SECR.P6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.888454139,1.294309914,2.334209786,2.93484939,3.679350068,5.441415188,18.63459003,158.2502761,182.498702,
Nauru,NRU,Secure Internet servers (per 1 million people),IT.NET.SECR.P6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,99.43323059,0,0,,,76.63422484,77.66387077,78.71536524,
New Zealand,NZL,Secure Internet servers (per 1 million people),IT.NET.SECR.P6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1388.742042,2033.074818,2862.457748,3193.984827,3490.919573,3932.806754,6430.154266,14980.49605,17672.50026,
OECD members,OED,Secure Internet servers (per 1 million people),IT.NET.SECR.P6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1009.95357,1290.556991,1746.171523,1990.542415,2411.809353,3053.00421,6460.779616,17149.78338,31352.43152,
Oman,OMN,Secure Internet servers (per 1 million people),IT.NET.SECR.P6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.38512097,24.91458297,60.60555816,74.6386599,99.57142077,116.4657769,127.9240868,141.8793875,156.7455564,
Other small states,OSS,Secure Internet servers (per 1 million people),IT.NET.SECR.P6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,115.2951914,156.1093966,274.7212003,288.3004113,387.3163588,468.9647806,1317.610244,3478.745423,4682.988768,
Pakistan,PAK,Secure Internet servers (per 1 million people),IT.NET.SECR.P6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.590777272,0.796332107,1.281493538,1.714916837,2.452551261,3.409769604,31.66569761,115.0715794,109.1393008,
Panama,PAN,Secure Internet servers (per 1 million people),IT.NET.SECR.P6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,133.9670414,166.4650829,232.5874975,258.1192182,328.863473,306.6659913,510.2700518,2151.325214,2141.55422,
Peru,PER,Secure Internet servers (per 1 million people),IT.NET.SECR.P6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.36941506,14.79617601,24.77396049,29.28731043,37.55355661,46.33954666,72.52789495,218.5769966,257.3364007,
Philippines,PHL,Secure Internet servers (per 1 million people),IT.NET.SECR.P6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.044335881,7.05241884,11.7885907,12.47072565,16.10734708,20.94733833,40.5348333,87.84551937,92.85346025,
Palau,PLW,Secure Internet servers (per 1 million people),IT.NET.SECR.P6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,56.6893424,170.3964558,113.4687394,169.8273422,169.2524683,224.6181491,837.6612498,
Papua New Guinea,PNG,Secure Internet servers (per 1 million people),IT.NET.SECR.P6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.504683601,2.408929097,6.159086317,7.703785345,11.07373585,13.44388565,14.8698705,31.04990514,49.84711228,
Poland,POL,Secure Internet servers (per 1 million people),IT.NET.SECR.P6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,155.0096452,227.3846522,399.2836749,517.7418118,681.131761,955.8417889,2492.488363,6534.934485,16225.44917,
Pre-demographic dividend,PRE,Secure Internet servers (per 1 million people),IT.NET.SECR.P6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.502456568,0.703638994,1.390397562,1.793262167,2.500087028,3.292946163,14.09093391,57.85436516,61.18623971,
Puerto Rico,PRI,Secure Internet servers (per 1 million people),IT.NET.SECR.P6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.1222953,134.8290661,167.5614282,185.0781378,206.5137258,318.4414451,419.78632,283.0074337,384.6451172,
"Korea, Dem. People’s Rep.",PRK,Secure Internet servers (per 1 million people),IT.NET.SECR.P6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,0,0.039323657,,
Portugal,PRT,Secure Internet servers (per 1 million people),IT.NET.SECR.P6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,162.3932432,213.685738,358.2554339,422.6714461,535.522238,901.3256902,3180.296611,12464.78258,15980.52941,
Paraguay,PRY,Secure Internet servers (per 1 million people),IT.NET.SECR.P6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.081926754,8.525450681,14.94975015,23.6549111,33.18420141,40.51581567,61.67127382,186.8339036,248.4160958,
West Bank and Gaza,PSE,Secure Internet servers (per 1 million people),IT.NET.SECR.P6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.697676882,5.150675279,11.55779475,14.71775756,21.08593525,32.55199185,108.0811745,547.7231888,469.0214916,
Pacific island small states,PSS,Secure Internet servers (per 1 million people),IT.NET.SECR.P6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.42657427,26.89178075,45.61621528,52.5108041,60.37411974,78.0413173,100.1227555,137.7184206,168.0660642,
Post-demographic dividend,PST,Secure Internet servers (per 1 million people),IT.NET.SECR.P6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1151.916602,1473.362491,1991.729811,2298.602763,2763.197037,3506.501631,7469.549207,19976.41149,36390.5858,
French Polynesia,PYF,Secure Internet servers (per 1 million people),IT.NET.SECR.P6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63.80064176,78.44660774,130.1124915,155.3668136,180.342651,212.3577569,262.2234362,597.6030684,741.8638068,
Qatar,QAT,Secure Internet servers (per 1 million people),IT.NET.SECR.P6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.95029216,94.79971963,173.0360634,207.9968364,280.9859149,359.7444762,362.7974053,401.1415468,396.5233922,
Romania,ROU,Secure Internet servers (per 1 million people),IT.NET.SECR.P6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.01837474,60.90077155,131.3688006,175.8934147,246.722848,361.232715,3421.473154,12255.16836,15938.12365,
Russian Federation,RUS,Secure Internet servers (per 1 million people),IT.NET.SECR.P6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.09492068,28.86104469,57.57614178,79.73135175,120.3590613,321.4018459,1163.947701,3541.09719,5190.61546,
Rwanda,RWA,Secure Internet servers (per 1 million people),IT.NET.SECR.P6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.896473453,0.777202249,2.55931982,4.069724368,5.684055817,7.388466481,12.76907395,18.27903777,36.49831136,
South Asia,SAS,Secure Internet servers (per 1 million people),IT.NET.SECR.P6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.413845491,1.944588073,3.790949298,5.133745743,7.040235924,9.736957705,35.83569085,118.2026947,172.1444762,
Saudi Arabia,SAU,Secure Internet servers (per 1 million people),IT.NET.SECR.P6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.09193555,20.41200049,40.33587574,51.77602755,70.80248487,89.41389037,106.0951641,166.8018816,161.5729544,
Sudan,SDN,Secure Internet servers (per 1 million people),IT.NET.SECR.P6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.173267584,0.253013416,0.328589035,0.28017424,0.55908124,0.720767617,1.262871576,1.873547408,4.468006297,
Senegal,SEN,Secure Internet servers (per 1 million people),IT.NET.SECR.P6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.025386358,0.997406054,2.089241815,2.176685952,3.033567268,6.31068071,7.069717014,8.820068717,17.15616398,
Singapore,SGP,Secure Internet servers (per 1 million people),IT.NET.SECR.P6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,531.6412212,927.9107848,1898.940166,2549.469714,2544.004048,3585.18389,19060.74653,58690.33345,84713.85836,
Solomon Islands,SLB,Secure Internet servers (per 1 million people),IT.NET.SECR.P6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.894438119,7.386601812,12.58847902,15.75257948,13.62678617,21.55465431,37.13049107,61.31709112,42.88834632,
Sierra Leone,SLE,Secure Internet servers (per 1 million people),IT.NET.SECR.P6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.467607722,0.609455086,1.340765944,1.019816491,0.712540601,0.976029551,1.500920064,1.869550511,,
El Salvador,SLV,Secure Internet servers (per 1 million people),IT.NET.SECR.P6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.58371571,15.94057098,22.283058,27.92819104,34.31224909,45.21650485,52.07560623,61.52042807,90.6437011,
San Marino,SMR,Secure Internet servers (per 1 million people),IT.NET.SECR.P6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,960.6455538,1168.630176,1557.389815,2119.620311,2852.980454,3366.193797,4656.160458,18858.95875,59257.06675,
Somalia,SOM,Secure Internet servers (per 1 million people),IT.NET.SECR.P6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.235932338,0.153095913,0.29798319,0.50734928,0.775433533,25.9097208,4.330979013,
Serbia,SRB,Secure Internet servers (per 1 million people),IT.NET.SECR.P6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.405948568,25.98803251,53.06235786,67.55877753,93.12010699,141.0776557,551.6891975,5802.567151,6900.23208,
Sub-Saharan Africa (excluding high income),SSA,Secure Internet servers (per 1 million people),IT.NET.SECR.P6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.670674761,5.674017357,9.947926498,12.03546153,15.52376969,18.92073648,65.76802286,563.7865358,711.4949664,
South Sudan,SSD,Secure Internet servers (per 1 million people),IT.NET.SECR.P6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.092314691,0.183305304,1.366628037,
Sub-Saharan Africa,SSF,Secure Internet servers (per 1 million people),IT.NET.SECR.P6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.677317726,5.689411038,9.969135641,12.06866902,15.55997742,19.01338971,68.62738461,577.8987228,735.3132102,
Small states,SST,Secure Internet servers (per 1 million people),IT.NET.SECR.P6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.62754489,135.3581728,234.7153636,250.7388993,332.0018025,407.6027073,1065.67226,2778.266394,3745.774433,
Sao Tome and Principe,STP,Secure Internet servers (per 1 million people),IT.NET.SECR.P6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,5.419349245,5.307742935,10.41194875,10.21831428,15.04272133,14.76181807,38.63073365,56.86449192,
Suriname,SUR,Secure Internet servers (per 1 million people),IT.NET.SECR.P6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.33934697,18.68533706,27.71388188,34.71644884,66.87476165,107.3070753,139.8507315,201.5789769,291.671224,
Slovak Republic,SVK,Secure Internet servers (per 1 million people),IT.NET.SECR.P6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,136.8839573,198.948426,357.6461851,493.7753457,657.7285224,1068.438905,3240.776033,6963.666929,12992.81386,
Slovenia,SVN,Secure Internet servers (per 1 million people),IT.NET.SECR.P6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,333.8893274,499.3075457,967.3535201,1215.561714,1558.21104,2188.966388,5630.87821,19594.09366,33122.24409,
Sweden,SWE,Secure Internet servers (per 1 million people),IT.NET.SECR.P6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1201.199472,1711.676941,2392.489254,2690.518781,3148.788535,4207.900534,6205.932933,13619.1204,18593.90612,
Eswatini,SWZ,Secure Internet servers (per 1 million people),IT.NET.SECR.P6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.695554343,6.529655831,8.338830785,10.12109429,19.1777144,26.26706907,26.03268988,40.89786824,53.6881563,
Sint Maarten (Dutch part),SXM,Secure Internet servers (per 1 million people),IT.NET.SECR.P6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,327.8061573,530.7151386,618.1584031,700.5429208,739.389757,787.1304177,
Seychelles,SYC,Secure Internet servers (per 1 million people),IT.NET.SECR.P6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66.83747354,160.1079585,226.4928711,355.7571513,394.0498473,1006.219292,30947.32617,155191.3024,264256.6297,
Syrian Arab Republic,SYR,Secure Internet servers (per 1 million people),IT.NET.SECR.P6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.280865622,0.332021595,1.36969274,1.327595805,1.282347756,2.444796495,6.302304472,13.29974065,19.10532315,
Turks and Caicos Islands,TCA,Secure Internet servers (per 1 million people),IT.NET.SECR.P6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91.85548071,239.6860113,293.5478189,806.1961936,876.4737482,833.7733804,902.6505101,754.4119628,743.3957255,
Chad,TCD,Secure Internet servers (per 1 million people),IT.NET.SECR.P6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.083667053,0.161799351,0.07821819,0.151281078,0.146374748,0.354334126,0.343367304,0.599329829,0.452262089,
East Asia & Pacific (IDA & IBRD countries),TEA,Secure Internet servers (per 1 million people),IT.NET.SECR.P6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.463213007,3.599915573,6.963004785,9.136806444,14.21522842,24.5136886,107.8761858,472.688653,680.4524137,
Europe & Central Asia (IDA & IBRD countries),TEC,Secure Internet servers (per 1 million people),IT.NET.SECR.P6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.41998483,58.66398827,111.6605707,142.4717147,188.7938389,305.0378381,1274.054312,4077.200016,6111.71473,
Togo,TGO,Secure Internet servers (per 1 million people),IT.NET.SECR.P6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.155722514,0.303216689,0.442882415,0.862723321,2.521715826,3.00416842,3.462072727,4.54635496,7.732193329,
Thailand,THA,Secure Internet servers (per 1 million people),IT.NET.SECR.P6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.20618627,15.13661865,30.88332638,38.87327607,51.94427191,69.38854589,146.4811517,578.2846715,953.8586763,
Tajikistan,TJK,Secure Internet servers (per 1 million people),IT.NET.SECR.P6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.265696202,0.779472843,1.142881089,1.861095523,1.696387168,5.086332811,5.886712639,20.0444401,27.36012083,
Turkmenistan,TKM,Secure Internet servers (per 1 million people),IT.NET.SECR.P6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.196571286,0.193270888,0.569486892,0.372691062,0.73175265,2.15622303,1.94264877,4.515716343,5.981977498,
Latin America & the Caribbean (IDA & IBRD countries),TLA,Secure Internet servers (per 1 million people),IT.NET.SECR.P6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.70636155,29.73883697,47.97348601,59.09810206,75.36184317,103.1028583,307.7855439,1015.624499,1242.075797,
Timor-Leste,TLS,Secure Internet servers (per 1 million people),IT.NET.SECR.P6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.828951014,1.796701436,0.882617207,2.601242527,5.960840683,9.1950026,11.48211087,12.06504507,29.18045509,
Middle East & North Africa (IDA & IBRD countries),TMN,Secure Internet servers (per 1 million people),IT.NET.SECR.P6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.881506645,2.630386081,4.348667402,5.685115698,7.494399528,10.62814009,30.61413789,122.7142915,189.1138651,
Tonga,TON,Secure Internet servers (per 1 million people),IT.NET.SECR.P6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.616679168,9.656051447,29.20077479,29.47881456,39.59298412,109.1475576,138.4315703,205.8863899,174.4236751,
South Asia (IDA & IBRD),TSA,Secure Internet servers (per 1 million people),IT.NET.SECR.P6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.413845491,1.944588073,3.790949298,5.133745743,7.040235924,9.736957705,35.83569085,118.2026947,172.1444762,
Sub-Saharan Africa (IDA & IBRD countries),TSS,Secure Internet servers (per 1 million people),IT.NET.SECR.P6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.677317726,5.689411038,9.969135641,12.06866902,15.55997742,19.01338971,68.62738461,577.8987228,735.3132102,
Trinidad and Tobago,TTO,Secure Internet servers (per 1 million people),IT.NET.SECR.P6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.42279356,61.36906909,105.5905748,133.7076162,173.2310976,269.2785961,299.0786635,290.4473178,281.3237036,
Tunisia,TUN,Secure Internet servers (per 1 million people),IT.NET.SECR.P6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.205781456,7.633673063,10.78639056,15.5209313,20.33769431,19.14141111,92.44559378,214.2836589,316.2071331,
Turkey,TUR,Secure Internet servers (per 1 million people),IT.NET.SECR.P6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86.34397993,118.3080471,224.1436568,264.0113146,298.6718948,363.5325971,1301.086907,3351.870016,4335.133582,
Tuvalu,TUV,Secure Internet servers (per 1 million people),IT.NET.SECR.P6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86.8960723,
Tanzania,TZA,Secure Internet servers (per 1 million people),IT.NET.SECR.P6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.496092986,0.591154516,0.977631764,1.65008789,2.321865758,3.282660388,5.654958201,22.70236598,27.29128347,
Uganda,UGA,Secure Internet servers (per 1 million people),IT.NET.SECR.P6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.277536501,0.657169198,1.678281144,1.848985716,2.194399524,2.982306057,3.934673722,20.40694113,20.22323313,
Ukraine,UKR,Secure Internet servers (per 1 million people),IT.NET.SECR.P6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.36083164,20.96000315,40.92706604,54.03432873,74.70409877,141.8035144,1905.46998,3948.260511,6027.808921,
Upper middle income,UMC,Secure Internet servers (per 1 million people),IT.NET.SECR.P6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.87593526,16.13577445,29.37562571,37.06536382,49.73580795,78.64419247,273.0795934,1097.442733,1529.119244,
Uruguay,URY,Secure Internet servers (per 1 million people),IT.NET.SECR.P6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.72199358,58.47547028,84.34512962,113.8831529,157.9210183,186.1073637,309.8595498,1103.692379,1574.812737,
United States,USA,Secure Internet servers (per 1 million people),IT.NET.SECR.P6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2481.7241,2986.298778,3841.73956,4303.156936,5129.543512,6358.801531,11435.11206,30335.70148,65767.56047,
Uzbekistan,UZB,Secure Internet servers (per 1 million people),IT.NET.SECR.P6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.070022127,0.272670879,0.906816235,1.355676648,2.373389428,5.65515082,69.73772211,202.1698993,278.9527665,
St. Vincent and the Grenadines,VCT,Secure Internet servers (per 1 million people),IT.NET.SECR.P6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.47489723,55.39347834,92.22114631,64.44366703,91.86026217,119.1043354,191.8526572,163.8941244,90.73586789,
"Venezuela, RB",VEN,Secure Internet servers (per 1 million people),IT.NET.SECR.P6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.067525459,6.542425431,12.09027217,14.87397196,16.40864707,21.44151541,148.1261638,293.4971065,275.5783257,
British Virgin Islands,VGB,Secure Internet servers (per 1 million people),IT.NET.SECR.P6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,611.6428006,776.8635898,2652.705061,9013.06895,15247.16272,38110.59276,21597.68353,355546.5395,330716.0593,
Virgin Islands (U.S.),VIR,Secure Internet servers (per 1 million people),IT.NET.SECR.P6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,276.860038,480.1832084,628.5180838,675.6506608,621.0374106,529.1987745,837.1314296,1053.436253,859.9979435,
Vietnam,VNM,Secure Internet servers (per 1 million people),IT.NET.SECR.P6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.29629867,3.679467271,9.042065839,14.17025676,20.323919,32.72653962,278.7094792,1348.715951,1769.471437,
Vanuatu,VUT,Secure Internet servers (per 1 million people),IT.NET.SECR.P6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.33503097,61.81666825,96.19277031,136.3804625,113.6845935,125.4010991,165.2714404,178.6277188,198.1686484,
World,WLD,Secure Internet servers (per 1 million people),IT.NET.SECR.P6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,187.2531075,238.8776833,325.0858981,370.7704868,450.3750319,573.2667671,1267.145793,3518.099455,6169.990341,
Samoa,WSM,Secure Internet servers (per 1 million people),IT.NET.SECR.P6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.88909325,37.3395068,63.46251481,73.40719495,78.03517826,129.190287,149.0734315,296.899955,535.3592005,
Kosovo,XKX,Secure Internet servers (per 1 million people),IT.NET.SECR.P6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Yemen, Rep.",YEM,Secure Internet servers (per 1 million people),IT.NET.SECR.P6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.215937435,0.294023905,0.531193783,0.954384061,1.394079846,1.396337648,1.435501272,3.377065008,3.754558938,
South Africa,ZAF,Secure Internet servers (per 1 million people),IT.NET.SECR.P6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.07259064,82.32031845,142.6921923,173.1818274,221.8678179,272.7566515,917.6449631,9430.697312,12034.27741,
Zambia,ZMB,Secure Internet servers (per 1 million people),IT.NET.SECR.P6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.367485365,0.927035662,1.935690687,3.014771577,4.090974706,5.667734363,8.861181164,42.3646148,41.20604741,
Zimbabwe,ZWE,Secure Internet servers (per 1 million people),IT.NET.SECR.P6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.472525665,0.930642618,3.58364701,4.793879654,7.948961192,11.72669928,13.82712811,30.55473706,46.60981793,